order_id	order_date	store_name	pay_method	deliver_date	landed_days	planned_days	cust_id	cust_name	cust_type	city	province	region	product_id	product	category	subcategory	sales	amount	discount	profit	rate	return	satisfied	dt
CN-2022-102040	2022/8/29	长泰店	微信	2022/9/2	4 	4	Cust-18385	武明媚	消费者	埠河	湖北	中南	Prod-10002447	苹果_信号增强器_整包	技术类	电话	765.744	2	0.4	-10.66	-1.39%	0	0	2022
CN-2022-102036	2022/8/29	众兴店	信用卡	2022/8/31	2 	1	Cust-10660	葛彩	消费者	邯郸	河北	华北	Prod-10000795	夏普_无线传真机_数字化	技术类	复印机	4977.84	5	0.4	-85.32	-1.71%	0	0	2022
CN-2022-102049	2022/8/29	临泉店	其它	2022/9/3	5 	5	Cust-10825	梁婵娟	公司	内江	四川	西南	Prod-10000251	KitchenAid_搅拌机_白色	办公类	器具	1086.288	4	0.4	-32.31	-2.97%	0	0	2022
CN-2022-102045	2022/8/29	金寨店	微信	2022/9/2	4 	4	Cust-18385	武明媚	消费者	埠河	湖北	中南	Prod-10000812	Advantus_分层置放架_耐用	家具类	用具	196.56	3	0.4	-9.49	-4.83%	0	0	2022
CN-2022-102034	2022/8/28	临泉店	信用卡	2022/9/3	6 	6	Cust-11410	施奇	消费者	绵阳	四川	西南	Prod-10001478	Fellowes_锁柜_工业	办公类	收纳具	9697.8	10	0	484.97	5.00%	0	0	2022
CN-2022-102032	2022/8/28	燎原店	微信	2022/9/3	6 	6	Cust-13210	程根基	消费者	武汉	湖北	中南	Prod-10003204	Tenex_盒_单宽度	办公类	收纳具	231.42	3	0	11.175	4.83%	0	0	2022
CN-2022-102025	2022/8/28	庐江店	微信	2022/8/28	0 	0	Cust-20485	苏姝	小型企业	姜堰	江苏	华东	Prod-10004025	Harbour_Creations_合法证物标签_红色	办公类	标签	50.26	1	0	1.985	3.95%	0	0	2022
CN-2022-102026	2022/8/28	海恒店	信用卡	2022/9/1	4 	4	Cust-13750	孙荷	公司	温州	浙江	华东	Prod-10002899	宜家_古典书架_传统	家具类	书架	11529	6	0	412.69	3.58%	0	0	2022
CN-2022-102024	2022/8/28	临泉店	其它	2022/8/28	0 	0	Cust-15595	巩关茵	公司	青岛	山东	华东	Prod-10002441	Novimex_有色标签_白色	办公类	标签	57.96	1	0	1.875	3.23%	0	0	2022
CN-2022-102031	2022/8/28	金寨店	其它	2022/9/3	6 	6	Cust-11410	施奇	消费者	绵阳	四川	西南	Prod-10004988	Stanley_铅笔刀_混合尺寸	办公类	美术	652.4	5	0	21.03625	3.22%	0	0	2022
CN-2022-102030	2022/8/28	庐江店	支付宝	2022/9/3	6 	6	Cust-11410	施奇	消费者	绵阳	四川	西南	Prod-10004142	Accos_按钉_整包	办公类	系固件	135.52	2	0	4.324	3.19%	0	0	2022
CN-2022-102028	2022/8/28	庐江店	信用卡	2022/9/2	5 	5	Cust-20800	常宣	消费者	徐州	江苏	华东	Prod-10002545	Wilson_Jones_订书机_实惠	办公类	装订机	137.088	1	0.4	3.97	2.90%	0	0	2022
CN-2022-102023	2022/8/28	临泉店	信用卡	2022/8/28	0 	0	Cust-20485	苏姝	小型企业	姜堰	江苏	华东	Prod-10002508	Fellowes_锁柜_单宽度	办公类	收纳具	4838.4	5	0	101.21	2.09%	0	0	2022
CN-2022-102035	2022/8/28	人民店	信用卡	2022/9/4	7 	6	Cust-15550	佟崆	小型企业	辽阳	辽宁	东北	Prod-10001792	惠普_个人复印机_红色	技术类	复印机	685.944	2	0.4	-4.91	-0.72%	0	0	2022
CN-2022-102027	2022/8/28	长泰店	微信	2022/9/1	4 	4	Cust-13750	孙荷	公司	温州	浙江	华东	Prod-10002716	Stockwell_夹子_金属	办公类	系固件	108.36	2	0.4	-3.51	-3.24%	0	0	2022
CN-2022-102033	2022/8/28	人民店	其它	2022/9/3	6 	6	Cust-13210	程根基	消费者	武汉	湖北	中南	Prod-10001956	OIC_回形针_金属	办公类	系固件	162.96	4	0.4	-6.86	-4.21%	0	0	2022
CN-2022-102029	2022/8/28	临泉店	微信	2022/9/3	6 	6	Cust-13210	程根基	消费者	武汉	湖北	中南	Prod-10004759	夏普_复印机_数字化	技术类	复印机	1338.624	2	0.4	-78.33	-5.85%	0	0	2022
CN-2022-102022	2022/8/27	临泉店	支付宝	2022/8/27	0 	0	Cust-10150	徐安	消费者	西宁	青海	西北	Prod-10004419	Acme_剪刀_工业	办公类	用品	378.84	3	0	14.89	3.93%	0	0	2022
CN-2022-102020	2022/8/27	长泰店	其它	2022/8/31	4 	4	Cust-13660	严恒	消费者	辽阳	辽宁	东北	Prod-10000838	Avery_运输标签_耐用	办公类	标签	285.6	5	0	9.79	3.43%	0	0	2022
CN-2022-102022	2022/8/27	人民店	信用卡	2022/8/31	4 	4	Cust-11860	黄岱	消费者	大连	辽宁	东北	Prod-10000900	Hon_折叠椅_每套两件	家具类	椅子	702.828	3	0.4	-5.97	-0.85%	0	0	2022
CN-2022-102021	2022/8/27	庐江店	微信	2022/8/31	4 	4	Cust-13660	严恒	消费者	辽阳	辽宁	东北	Prod-10000396	Stanley_钢笔_混合尺寸	办公类	美术	86.436	7	0.8	-1.54	-1.78%	0	0	2022
CN-2022-101997	2022/8/26	燎原店	信用卡	2022/8/26	0 	0	Cust-20830	蒋宣	消费者	杭州	浙江	华东	Prod-10003837	思科_信号增强器_整包	技术类	电话	4253.76	6	0	214.95	5.05%	0	0	2022
CN-2022-102003	2022/8/26	人民店	微信	2022/8/28	2 	3	Cust-20275	韦实	消费者	北京	北京	华北	Prod-10000604	夏普_传真复印机_彩色	技术类	复印机	2380.56	3	0	113.765	4.78%	0	0	2022
CN-2022-102005	2022/8/26	众兴店	其它	2022/8/28	2 	3	Cust-19990	邵绅	消费者	北京	北京	华北	Prod-10002555	惠普_无线传真机_数字化	技术类	复印机	8396.5	5	0	401.04	4.78%	0	0	2022
CN-2022-102010	2022/8/26	庐江店	微信	2022/8/28	2 	3	Cust-19990	邵绅	消费者	北京	北京	华北	Prod-10001372	Cuisinart_炉灶_黑色	办公类	器具	5018.72	2	0	217.435	4.33%	0	0	2022
CN-2022-102006	2022/8/26	庐江店	微信	2022/8/28	2 	3	Cust-19990	邵绅	消费者	北京	北京	华北	Prod-10002921	Wilson_Jones_打孔机_透明	办公类	装订机	256.2	2	0	9.89	3.86%	0	0	2022
CN-2022-102013	2022/8/26	金寨店	信用卡	2022/8/28	2 	3	Cust-11455	余舟	小型企业	梨树	吉林	东北	Prod-10004801	宜家_柜_白色	家具类	书架	1352.96	2	0	51.09	3.78%	0	0	2022
CN-2022-102012	2022/8/26	庐江店	信用卡	2022/8/28	2 	1	Cust-20950	谢斯云	公司	湖州	浙江	华东	Prod-10004932	Novimex_运输标签_红色	办公类	标签	100.8	2	0	3.538	3.51%	0	0	2022
CN-2022-102000	2022/8/26	庐江店	信用卡	2022/8/27	1 	1	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10004961	Office_Star_椅垫_可调	家具类	椅子	1147.608	4	0.1	40.176	3.50%	0	0	2022
CN-2022-102007	2022/8/26	长泰店	其它	2022/8/28	2 	1	Cust-20950	谢斯云	公司	湖州	浙江	华东	Prod-10000246	贝尔金_记忆卡_可编程	技术类	配件	1085.56	2	0	35.51125	3.27%	0	0	2022
CN-2022-101998	2022/8/26	众兴店	支付宝	2022/8/27	1 	1	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10000636	Binney_&_Smith_记号笔_金属	办公类	美术	94.64	1	0.2	3.03	3.20%	0	0	2022
CN-2022-102011	2022/8/26	长泰店	微信	2022/8/28	2 	1	Cust-20950	谢斯云	公司	湖州	浙江	华东	Prod-10002980	Accos_夹子_整包	办公类	系固件	271.32	3	0	8.538	3.15%	0	0	2022
CN-2022-102008	2022/8/26	海恒店	微信	2022/8/28	2 	3	Cust-20275	韦实	消费者	北京	北京	华北	Prod-10003939	Harbour_Creations_有色标签_红色	办公类	标签	118.72	2	0	3.61	3.04%	0	0	2022
CN-2022-102001	2022/8/26	定远店	信用卡	2022/8/27	1 	1	Cust-19585	康青	消费者	讷河	黑龙江	东北	Prod-10000548	Avery_孔加固材料_实惠	办公类	装订机	111.132	9	0.4	3.371	3.03%	0	0	2022
CN-2022-102004	2022/8/26	临泉店	信用卡	2022/8/28	2 	3	Cust-19990	邵绅	消费者	北京	北京	华北	Prod-10000899	StarTech_收据打印机_多色	技术类	设备	1548.12	3	0	46.53	3.01%	0	0	2022
CN-2022-102002	2022/8/26	金寨店	信用卡	2022/8/28	2 	3	Cust-20275	韦实	消费者	北京	北京	华北	Prod-10002340	佳能_个人复印机_每套两件	技术类	复印机	3996.72	6	0	118.51	2.97%	0	0	2022
CN-2022-102019	2022/8/26	燎原店	其它	2022/8/30	4 	4	Cust-15715	邵兰	消费者	九江	江西	华东	Prod-10001942	Fellowes_文件车_金属	办公类	收纳具	1272.88	2	0	37.482	2.94%	0	0	2022
CN-2022-102021	2022/8/26	长泰店	其它	2022/9/1	6 	6	Cust-12220	陶德伟	消费者	讷河	黑龙江	东北	Prod-10001491	Bush_古典书架_金属	家具类	书架	15386.56	8	0	414.51	2.69%	0	0	2022
CN-2022-102020	2022/8/26	临泉店	信用卡	2022/9/1	6 	6	Cust-12460	万冬露	消费者	广州	广东	中南	Prod-10002386	Office_Star_摇椅_可调	家具类	椅子	2007.6	3	0	51.356	2.56%	0	0	2022
CN-2022-101999	2022/8/26	众兴店	其它	2022/8/27	1 	1	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10001056	Stiletto_大剪刀_蓝色	办公类	用品	448.84	2	0	9.514	2.12%	0	0	2022
CN-2022-102017	2022/8/26	庐江店	信用卡	2022/8/30	4 	4	Cust-12805	徐芬	公司	徐州	江苏	华东	Prod-10000491	Jiffy_搭扣信封_回收	办公类	信封	34.16	1	0	0.32	0.94%	0	0	2022
CN-2022-102009	2022/8/26	长泰店	信用卡	2022/8/28	2 	3	Cust-20275	韦实	消费者	北京	北京	华北	Prod-10001358	SAFCO_凳子_每套两件	家具类	椅子	2144.394	3	0.1	-50.24	-2.34%	0	0	2022
CN-2022-102018	2022/8/26	燎原店	其它	2022/8/30	4 	4	Cust-15715	邵兰	消费者	九江	江西	华东	Prod-10004000	Sauder_墙角架_金属	家具类	书架	821.856	2	0.4	-42.7	-5.20%	0	0	2022
CN-2022-101985	2022/8/25	庐江店	支付宝	2022/8/28	3 	1	Cust-10105	程安	消费者	牡丹江	黑龙江	东北	Prod-10003644	Kraft_外皮和封条_回收	办公类	信封	360.08	4	0	17.145	4.76%	0	0	2022
CN-2022-101986	2022/8/25	海恒店	信用卡	2022/8/28	3 	1	Cust-10105	程安	消费者	牡丹江	黑龙江	东北	Prod-10001757	KitchenAid_炉灶_黑色	办公类	器具	7974.12	3	0	331.08	4.15%	0	0	2022
CN-2022-101994	2022/8/25	金寨店	微信	2022/8/30	5 	5	Cust-12790	倪芬	小型企业	哈尔滨	黑龙江	东北	Prod-10003000	思科_信号增强器_混合尺寸	技术类	电话	2165.52	3	0	82.565	3.81%	0	0	2022
CN-2022-101995	2022/8/25	燎原店	信用卡	2022/8/30	5 	5	Cust-12790	倪芬	小型企业	哈尔滨	黑龙江	东北	Prod-10000676	SAFCO_椅垫_可调	家具类	椅子	523.404	2	0.1	17.038	3.26%	0	0	2022
CN-2022-101988	2022/8/25	金寨店	信用卡	2022/8/28	3 	3	Cust-19540	毛庆缘	公司	驻马店	河南	中南	Prod-10003535	Brother_个人复印机_彩色	技术类	复印机	2020.62	3	0	65.67	3.25%	0	0	2022
CN-2022-101987	2022/8/25	人民店	微信	2022/8/28	3 	1	Cust-10105	程安	消费者	牡丹江	黑龙江	东北	Prod-10003177	Harbour_Creations_椅垫_每套两件	家具类	椅子	1039.5	3	0	32.676	3.14%	0	0	2022
CN-2022-101993	2022/8/25	定远店	微信	2022/8/29	4 	4	Cust-19285	林谦	消费者	杭州	浙江	华东	Prod-10004068	夏普_个人复印机_彩色	技术类	复印机	2380.224	7	0.4	74.545	3.13%	0	0	2022
CN-2022-101984	2022/8/25	金寨店	微信	2022/8/27	2 	3	Cust-19675	曹琼	小型企业	深圳	广东	中南	Prod-10004429	Stiletto_修剪器_锯齿状	办公类	用品	1288.7	7	0	36.54	2.84%	0	0	2022
CN-2022-101992	2022/8/25	长泰店	其它	2022/8/29	4 	4	Cust-17455	谭临耀	消费者	鞍山	辽宁	东北	Prod-10003757	Chromcraft_木桌_组装	家具类	桌子	7227.584	8	0.6	-19.5	-0.27%	0	0	2022
CN-2022-101989	2022/8/25	海恒店	信用卡	2022/8/29	4 	4	Cust-17455	谭临耀	消费者	鞍山	辽宁	东北	Prod-10004559	SAFCO_折叠椅_可调	家具类	椅子	2222.64	9	0.4	-49.34	-2.22%	0	0	2022
CN-2022-101990	2022/8/25	长泰店	支付宝	2022/8/29	4 	4	Cust-17455	谭临耀	消费者	鞍山	辽宁	东北	Prod-10001893	Binney_&_Smith_速写本_混合尺寸	办公类	美术	92.4	2	0.8	-4.06	-4.39%	0	0	2022
CN-2022-101991	2022/8/25	金寨店	其它	2022/8/29	4 	4	Cust-18655	钱宁	公司	武汉	湖北	中南	Prod-10004550	Memorex_路由器_可编程	技术类	配件	1387.176	2	0.4	-66.12	-4.77%	0	0	2022
CN-2022-101996	2022/8/25	海恒店	信用卡	2022/8/31	6 	6	Cust-18115	任梅	小型企业	满洲里	内蒙古	华北	Prod-10002116	Ibico_孔加固材料_透明	办公类	装订机	90.3	5	0.4	-4.71	-5.22%	0	0	2022
CN-2022-101983	2022/8/24	海恒店	其它	2022/8/24	0 	0	Cust-14080	洪华	公司	银川	宁夏	西北	Prod-10004953	BIC_速写本_蓝色	办公类	美术	908.32	4	0	22.646	2.49%	0	0	2022
CN-2022-101979	2022/8/23	长泰店	其它	2022/8/26	3 	1	Cust-12610	孔辉	公司	大连	辽宁	东北	Prod-10000480	Smead_有色标签_可调	办公类	标签	51.1	1	0	1.85875	3.64%	0	0	2022
CN-2022-101980	2022/8/23	众兴店	其它	2022/8/28	5 	5	Cust-19825	苏晒明	消费者	通辽	内蒙古	华北	Prod-10003939	Green_Bar_令_回收	办公类	纸张	415.38	3	0	8.736	2.10%	0	0	2022
CN-2022-101982	2022/8/23	众兴店	其它	2022/8/28	5 	5	Cust-19825	苏晒明	消费者	通辽	内蒙古	华北	Prod-10003499	宜家_书库_金属	家具类	书架	7111.86	7	0.4	-8.58	-0.12%	0	0	2022
CN-2022-101981	2022/8/23	定远店	信用卡	2022/8/28	5 	5	Cust-19825	苏晒明	消费者	通辽	内蒙古	华北	Prod-10000554	Stockwell_橡皮筋_每包_12_个	办公类	系固件	402.192	9	0.4	-2.76	-0.69%	0	0	2022
CN-2022-101970	2022/8/22	金寨店	信用卡	2022/8/24	2 	3	Cust-17080	徐莲	消费者	义乌	浙江	华东	Prod-10000932	Rogers_文件夹_蓝色	办公类	收纳具	429.66	3	0	23.24	5.41%	0	0	2022
CN-2022-101973	2022/8/22	海恒店	信用卡	2022/8/26	4 	4	Cust-16570	郝立勤	消费者	宜春	江西	华东	Prod-10002894	施乐_令_优质	办公类	纸张	737.52	6	0	32.545	4.41%	0	0	2022
CN-2022-101975	2022/8/22	庐江店	其它	2022/8/27	5 	5	Cust-19900	谭珊	消费者	青冈	黑龙江	东北	Prod-10002162	Jiffy_商业信封_银色	办公类	信封	257.04	3	0	9.36	3.64%	0	0	2022
CN-2022-101978	2022/8/22	长泰店	信用卡	2022/8/28	6 	6	Cust-15745	邱丽	消费者	济南	山东	华东	Prod-10003575	Stiletto_尺子_蓝色	办公类	用品	138.88	2	0	4.817	3.47%	0	0	2022
CN-2022-101977	2022/8/22	众兴店	信用卡	2022/8/27	5 	5	Cust-19900	谭珊	消费者	青冈	黑龙江	东北	Prod-10002343	Office_Star_沙滩椅_红色	家具类	椅子	1552.32	6	0	45.904	2.96%	0	0	2022
CN-2022-101962	2022/8/22	众兴店	信用卡	2022/8/23	1 	1	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10002340	三星_耳机_整包	技术类	电话	1026.06	5	0.4	30.02125	2.93%	0	0	2022
CN-2022-101963	2022/8/22	定远店	其它	2022/8/24	2 	1	Cust-16915	韦立	消费者	上海	上海	华东	Prod-10004393	Rogers_文件车_金属	办公类	收纳具	1312.92	2	0	36.65625	2.79%	0	0	2022
CN-2022-101967	2022/8/22	众兴店	其它	2022/8/24	2 	1	Cust-16225	毛丽美	公司	云浮	广东	中南	Prod-10002340	佳能_个人复印机_每套两件	技术类	复印机	1998.36	3	0	54.286	2.72%	0	0	2022
CN-2022-101965	2022/8/22	燎原店	其它	2022/8/24	2 	1	Cust-16915	韦立	消费者	上海	上海	华东	Prod-10003781	Green_Bar_备忘录便条_优质	办公类	纸张	237.3	3	0	6.11375	2.58%	0	0	2022
CN-2022-101969	2022/8/22	众兴店	其它	2022/8/24	2 	1	Cust-16225	毛丽美	公司	云浮	广东	中南	Prod-10003329	SAFCO_椅垫_每套两件	家具类	椅子	2085.552	8	0.1	48.766	2.34%	0	0	2022
CN-2022-101966	2022/8/22	临泉店	支付宝	2022/8/24	2 	1	Cust-16225	毛丽美	公司	云浮	广东	中南	Prod-10002760	Hoover_搅拌机_红色	办公类	器具	2267.3	5	0	50.148	2.21%	0	0	2022
CN-2022-101976	2022/8/22	临泉店	微信	2022/8/27	5 	5	Cust-19900	谭珊	消费者	青冈	黑龙江	东北	Prod-10003726	Boston_钢笔_蓝色	办公类	美术	331.8	5	0	7.132	2.15%	0	0	2022
CN-2022-101972	2022/8/22	临泉店	支付宝	2022/8/26	4 	4	Cust-20410	严盛	消费者	百色	广西	中南	Prod-10004274	Eaton_备忘录便条_每包_12_个	办公类	纸张	166.88	2	0	3.402	2.04%	0	0	2022
CN-2022-101974	2022/8/22	众兴店	信用卡	2022/8/26	4 	4	Cust-15385	李康	消费者	宁波	浙江	华东	Prod-10000491	Jiffy_搭扣信封_回收	办公类	信封	68.32	2	0	1.09	1.60%	0	0	2022
CN-2022-101961	2022/8/22	临泉店	信用卡	2022/8/23	1 	1	Cust-10420	郝壁	公司	天津	天津	华北	Prod-10003154	Enermax_鼠标_实惠	技术类	配件	789.684	7	0.4	-4.25	-0.54%	0	0	2022
CN-2022-101971	2022/8/22	临泉店	微信	2022/8/26	4 	4	Cust-15385	李康	消费者	宁波	浙江	华东	Prod-10000462	思科_音频基座_混合尺寸	技术类	电话	1553.328	3	0.4	-21.14	-1.36%	0	0	2022
CN-2022-101964	2022/8/22	燎原店	微信	2022/8/24	2 	1	Cust-16915	韦立	消费者	上海	上海	华东	Prod-10000329	Novimex_扶手椅_红色	家具类	椅子	3846.78	3	0.4	-96.83	-2.52%	0	0	2022
CN-2022-101968	2022/8/22	金寨店	其它	2022/8/24	2 	1	Cust-16915	韦立	消费者	上海	上海	华东	Prod-10004719	Bevis_圆桌_黑色	家具类	桌子	1934.576	2	0.6	-74.85	-3.87%	0	0	2022
CN-2022-101952	2022/8/21	众兴店	微信	2022/8/26	5 	5	Cust-12085	麦德	公司	天津	天津	华北	Prod-10002173	Green_Bar_笔记本_多色	办公类	纸张	291.2	2	0	15.12	5.19%	0	0	2022
CN-2022-101953	2022/8/21	金寨店	其它	2022/8/26	5 	5	Cust-20470	田淑芳	消费者	通辽	内蒙古	华北	Prod-10002504	Stockwell_订书钉_混合尺寸	办公类	系固件	231	6	0	11.41	4.94%	0	0	2022
CN-2022-101949	2022/8/21	定远店	信用卡	2022/8/25	4 	4	Cust-19180	施平	小型企业	洛阳	河南	中南	Prod-10003859	Cuisinart_冰箱_白色	办公类	器具	9225.44	4	0	417.43	4.52%	0	0	2022
CN-2022-101951	2022/8/21	临泉店	微信	2022/8/25	4 	4	Cust-14335	马惠英	公司	仪征	江苏	华东	Prod-10004330	Safco_书架_黑色	家具类	书架	3507.7	5	0	150.37	4.29%	0	0	2022
CN-2022-101943	2022/8/21	定远店	其它	2022/8/21	0 	0	Cust-15355	黄康	消费者	汕头	广东	中南	Prod-10001062	Acco_订书机_回收	办公类	装订机	720.3	3	0	28.79	4.00%	0	0	2022
CN-2022-101944	2022/8/21	临泉店	其它	2022/8/21	0 	0	Cust-15355	黄康	消费者	汕头	广东	中南	Prod-10004167	Ibico_孔加固材料_实惠	办公类	装订机	97.86	3	0	3.832	3.92%	0	0	2022
CN-2022-101956	2022/8/21	长泰店	信用卡	2022/8/26	5 	5	Cust-10135	何安	小型企业	泰州	江苏	华东	Prod-10003079	Acco_标签_实惠	办公类	装订机	120.12	3	0	3.97	3.31%	0	0	2022
CN-2022-101960	2022/8/21	长泰店	其它	2022/8/27	6 	6	Cust-12835	许凤	公司	曲靖	云南	西南	Prod-10004713	松下_计算器_红色	技术类	设备	664.02	3	0	21.41625	3.23%	0	0	2022
CN-2022-101959	2022/8/21	人民店	支付宝	2022/8/27	6 	6	Cust-20125	顾升	小型企业	长沙	湖南	中南	Prod-10004870	Harbour_Creations_凳子_黑色	家具类	椅子	2487.66	3	0	76.425	3.07%	0	0	2022
CN-2022-101945	2022/8/21	众兴店	其它	2022/8/21	0 	0	Cust-15355	黄康	消费者	汕头	广东	中南	Prod-10002919	Harbour_Creations_沙滩椅_可调	家具类	椅子	807.786	3	0.1	24.51	3.03%	0	0	2022
CN-2022-101954	2022/8/21	临泉店	微信	2022/8/26	5 	5	Cust-20470	田淑芳	消费者	通辽	内蒙古	华北	Prod-10001618	Brother_无线传真机_彩色	技术类	复印机	3549	2	0	102.93	2.90%	0	0	2022
CN-2022-101958	2022/8/21	临泉店	信用卡	2022/8/27	6 	6	Cust-20125	顾升	小型企业	长沙	湖南	中南	Prod-10001996	Fellowes_搁板_金属	办公类	收纳具	1062.32	4	0	29.984	2.82%	0	0	2022
CN-2022-101957	2022/8/21	庐江店	其它	2022/8/26	5 	5	Cust-12085	麦德	公司	天津	天津	华北	Prod-10001821	SAFCO_椅垫_黑色	家具类	椅子	1071.28	4	0	28.368	2.65%	0	0	2022
CN-2022-101955	2022/8/21	定远店	信用卡	2022/8/26	5 	5	Cust-20470	田淑芳	消费者	通辽	内蒙古	华北	Prod-10002516	KitchenAid_搅拌机_银色	办公类	器具	1859.2	4	0	47.296	2.54%	0	0	2022
CN-2022-101947	2022/8/21	金寨店	其它	2022/8/23	2 	3	Cust-20245	邓实	消费者	南票	辽宁	东北	Prod-10000989	柯尼卡_卡片打印机_红色	技术类	设备	2412.48	5	0.4	-74.18	-3.07%	0	0	2022
CN-2022-101950	2022/8/21	众兴店	支付宝	2022/8/25	4 	4	Cust-20095	郝升	消费者	耒阳	湖南	中南	Prod-10004933	思科_办公室电话机_全尺寸	技术类	电话	686.7	3	0.4	-32.16	-4.68%	0	0	2022
CN-2022-101946	2022/8/21	长泰店	其它	2022/8/23	2 	3	Cust-20245	邓实	消费者	南票	辽宁	东北	Prod-10004619	Stockwell_订书钉_金属	办公类	系固件	91.728	3	0.4	-4.86	-5.30%	0	0	2022
CN-2022-101948	2022/8/21	临泉店	支付宝	2022/8/23	2 	3	Cust-20245	邓实	消费者	南票	辽宁	东北	Prod-10002474	Wilson_Jones_打孔机_回收	办公类	装订机	555.66	7	0.4	-32.39	-5.83%	0	0	2022
CN-2022-101939	2022/8/20	庐江店	支付宝	2022/8/20	0 	0	Cust-11875	徐岱	公司	西安	陕西	西北	Prod-10004731	Enermax_羊皮纸_每包_12_个	办公类	纸张	364.56	4	0	16.17	4.44%	0	0	2022
CN-2022-101940	2022/8/20	海恒店	其它	2022/8/20	0 	0	Cust-11875	徐岱	公司	西安	陕西	西北	Prod-10002569	Stanley_画布_金属	办公类	美术	946.96	5	0.2	35.655	3.77%	0	0	2022
CN-2022-101942	2022/8/20	临泉店	其它	2022/8/20	0 	0	Cust-11875	徐岱	公司	西安	陕西	西北	Prod-10003240	Kleencut_尺子_蓝色	办公类	用品	442.96	7	0	12.22	2.76%	0	0	2022
CN-2022-101941	2022/8/20	海恒店	信用卡	2022/8/20	0 	0	Cust-11875	徐岱	公司	西安	陕西	西北	Prod-10002343	Office_Star_沙滩椅_红色	家具类	椅子	1293.6	5	0	27.088	2.09%	0	0	2022
CN-2022-101938	2022/8/19	临泉店	信用卡	2022/8/25	6 	6	Cust-20395	陶盛	消费者	宜宾	四川	西南	Prod-10000971	Brother_墨水_彩色	技术类	复印机	2776.48	4	0	124.455	4.48%	0	0	2022
CN-2022-101935	2022/8/19	庐江店	支付宝	2022/8/21	2 	3	Cust-12175	林德伟	公司	重庆	重庆	西南	Prod-10002252	Deflect-O_框架_优质	家具类	用具	3042.48	6	0	95.89	3.15%	0	0	2022
CN-2022-101934	2022/8/19	众兴店	其它	2022/8/20	1 	1	Cust-20020	常升	消费者	襄樊	湖北	中南	Prod-10001488	Fellowes_搁板_单宽度	办公类	收纳具	540.12	2	0	16.182	3.00%	0	0	2022
CN-2022-101937	2022/8/19	金寨店	信用卡	2022/8/23	4 	4	Cust-15715	邵兰	消费者	九江	江西	华东	Prod-10001017	三星_办公室电话机_混合尺寸	技术类	电话	952.98	3	0	24.27625	2.55%	0	0	2022
CN-2022-101936	2022/8/19	金寨店	信用卡	2022/8/22	3 	1	Cust-13195	万刚	公司	重庆	重庆	西南	Prod-10001055	Hon_沙滩椅_每套两件	家具类	椅子	884.8	4	0	21.308	2.41%	0	0	2022
CN-2022-101922	2022/8/18	长泰店	其它	2022/8/21	3 	3	Cust-17830	钱珑	消费者	哈尔滨	黑龙江	东北	Prod-10000741	Fellowes_盒_单宽度	办公类	收纳具	459.9	5	0	25.64	5.58%	0	0	2022
CN-2022-101920	2022/8/18	庐江店	其它	2022/8/21	3 	3	Cust-17830	钱珑	消费者	哈尔滨	黑龙江	东北	Prod-10003187	StarTech_打印机_红色	技术类	设备	7092.96	6	0	336.24	4.74%	0	0	2022
